# soft core potential 

soft_core_lj 
N 10006  R  0.0001  2.0
 9132    1.825200000    0.894733887   -0.336422446
 9133    1.825400000    0.894801147   -0.336177145
 9134    1.825600000    0.894868358   -0.335932041
 9135    1.825800000    0.894935519   -0.335687133
 9136    1.826000000    0.895002632   -0.335442422
 9137    1.826200000    0.895069696   -0.335197908
 9138    1.826400000    0.895136712   -0.334953590
 9139    1.826600000    0.895203678   -0.334709468
 9140    1.826800000    0.895270595   -0.334465542
 9141    1.827000000    0.895337464   -0.334221812
 9142    1.827200000    0.895404284   -0.333978277
 9143    1.827400000    0.895471055   -0.333734938
 9144    1.827600000    0.895537778   -0.333491794
 9145    1.827800000    0.895604452   -0.333248845
 9146    1.828000000    0.895671078   -0.333006091
 9147    1.828200000    0.895737655   -0.332763532
 9148    1.828400000    0.895804183   -0.332521167
 9149    1.828600000    0.895870663   -0.332278997
 9150    1.828800000    0.895937095   -0.332037022
 9151    1.829000000    0.896003478   -0.331795240
 9152    1.829200000    0.896069813   -0.331553652
 9153    1.829400000    0.896136099   -0.331312258
 9154    1.829600000    0.896202338   -0.331071058
 9155    1.829800000    0.896268528   -0.330830051
 9156    1.830000000    0.896334670   -0.330589238
 9157    1.830200000    0.896400764   -0.330348617
 9158    1.830400000    0.896466809   -0.330108190
 9159    1.830600000    0.896532807   -0.329867955
 9160    1.830800000    0.896598756   -0.329627914
 9161    1.831000000    0.896664658   -0.329388064
 9162    1.831200000    0.896730512   -0.329148407
 9163    1.831400000    0.896796317   -0.328908942
 9164    1.831600000    0.896862075   -0.328669669
 9165    1.831800000    0.896927785   -0.328430588
 9166    1.832000000    0.896993448   -0.328191699
 9167    1.832200000    0.897059062   -0.327953001
 9168    1.832400000    0.897124629   -0.327714494
 9169    1.832600000    0.897190148   -0.327476179
 9170    1.832800000    0.897255619   -0.327238054
 9171    1.833000000    0.897321043   -0.327000121
 9172    1.833200000    0.897386419   -0.326762378
 9173    1.833400000    0.897451748   -0.326524826
 9174    1.833600000    0.897517029   -0.326287464
 9175    1.833800000    0.897582263   -0.326050292
 9176    1.834000000    0.897647449   -0.325813311
 9177    1.834200000    0.897712588   -0.325576519
 9178    1.834400000    0.897777680   -0.325339917
 9179    1.834600000    0.897842724   -0.325103505
 9180    1.834800000    0.897907721   -0.324867282
 9181    1.835000000    0.897972671   -0.324631248
 9182    1.835200000    0.898037574   -0.324395403
 9183    1.835400000    0.898102429   -0.324159748
 9184    1.835600000    0.898167238   -0.323924281
 9185    1.835800000    0.898231999   -0.323689003
 9186    1.836000000    0.898296713   -0.323453913
 9187    1.836200000    0.898361381   -0.323219011
 9188    1.836400000    0.898426001   -0.322984298
 9189    1.836600000    0.898490574   -0.322749772
 9190    1.836800000    0.898555101   -0.322515435
 9191    1.837000000    0.898619581   -0.322281285
 9192    1.837200000    0.898684013   -0.322047322
 9193    1.837400000    0.898748400   -0.321813547
 9194    1.837600000    0.898812739   -0.321579959
 9195    1.837800000    0.898877032   -0.321346558
 9196    1.838000000    0.898941278   -0.321113344
 9197    1.838200000    0.899005477   -0.320880317
 9198    1.838400000    0.899069630   -0.320647476
 9199    1.838600000    0.899133736   -0.320414822
 9200    1.838800000    0.899197796   -0.320182354
 9201    1.839000000    0.899261809   -0.319950072
 9202    1.839200000    0.899325776   -0.319717976
 9203    1.839400000    0.899389696   -0.319486065
 9204    1.839600000    0.899453570   -0.319254340
 9205    1.839800000    0.899517398   -0.319022801
 9206    1.840000000    0.899581179   -0.318791447
 9207    1.840200000    0.899644914   -0.318560278
 9208    1.840400000    0.899708603   -0.318329294
 9209    1.840600000    0.899772246   -0.318098495
 9210    1.840800000    0.899835843   -0.317867881
 9211    1.841000000    0.899899393   -0.317637451
 9212    1.841200000    0.899962898   -0.317407205
 9213    1.841400000    0.900026356   -0.317177144
 9214    1.841600000    0.900089769   -0.316947266
 9215    1.841800000    0.900153135   -0.316717573
 9216    1.842000000    0.900216456   -0.316488063
 9217    1.842200000    0.900279730   -0.316258737
 9218    1.842400000    0.900342959   -0.316029594
 9219    1.842600000    0.900406142   -0.315800635
 9220    1.842800000    0.900469279   -0.315571858
 9221    1.843000000    0.900532371   -0.315343265
 9222    1.843200000    0.900595417   -0.315114854
 9223    1.843400000    0.900658417   -0.314886626
 9224    1.843600000    0.900721371   -0.314658581
 9225    1.843800000    0.900784280   -0.314430717
 9226    1.844000000    0.900847144   -0.314203036
 9227    1.844200000    0.900909962   -0.313975537
 9228    1.844400000    0.900972734   -0.313748220
 9229    1.844600000    0.901035461   -0.313521085
 9230    1.844800000    0.901098142   -0.313294131
 9231    1.845000000    0.901160779   -0.313067359
 9232    1.845200000    0.901223369   -0.312840767
 9233    1.845400000    0.901285915   -0.312614357
 9234    1.845600000    0.901348415   -0.312388128
 9235    1.845800000    0.901410870   -0.312162080
 9236    1.846000000    0.901473280   -0.311936212
 9237    1.846200000    0.901535645   -0.311710525
 9238    1.846400000    0.901597964   -0.311485018
 9239    1.846600000    0.901660239   -0.311259691
 9240    1.846800000    0.901722468   -0.311034545
 9241    1.847000000    0.901784652   -0.310809578
 9242    1.847200000    0.901846792   -0.310584791
 9243    1.847400000    0.901908886   -0.310360183
 9244    1.847600000    0.901970936   -0.310135755
 9245    1.847800000    0.902032941   -0.309911506
 9246    1.848000000    0.902094901   -0.309687437
 9247    1.848200000    0.902156816   -0.309463546
 9248    1.848400000    0.902218686   -0.309239834
 9249    1.848600000    0.902280512   -0.309016301
 9250    1.848800000    0.902342293   -0.308792946
 9251    1.849000000    0.902404029   -0.308569770
 9252    1.849200000    0.902465720   -0.308346772
 9253    1.849400000    0.902527368   -0.308123951
 9254    1.849600000    0.902588970   -0.307901309
 9255    1.849800000    0.902650528   -0.307678845
 9256    1.850000000    0.902712042   -0.307456558
 9257    1.850200000    0.902773511   -0.307234448
 9258    1.850400000    0.902834935   -0.307012516
 9259    1.850600000    0.902896316   -0.306790761
 9260    1.850800000    0.902957652   -0.306569184
 9261    1.851000000    0.903018943   -0.306347782
 9262    1.851200000    0.903080191   -0.306126558
 9263    1.851400000    0.903141394   -0.305905510
 9264    1.851600000    0.903202553   -0.305684639
 9265    1.851800000    0.903263668   -0.305463944
 9266    1.852000000    0.903324739   -0.305243425
 9267    1.852200000    0.903385765   -0.305023081
 9268    1.852400000    0.903446748   -0.304802914
 9269    1.852600000    0.903507686   -0.304582923
 9270    1.852800000    0.903568581   -0.304363106
 9271    1.853000000    0.903629432   -0.304143466
 9272    1.853200000    0.903690238   -0.303924000
 9273    1.853400000    0.903751001   -0.303704710
 9274    1.853600000    0.903811720   -0.303485594
 9275    1.853800000    0.903872396   -0.303266653
 9276    1.854000000    0.903933027   -0.303047887
 9277    1.854200000    0.903993615   -0.302829295
 9278    1.854400000    0.904054159   -0.302610878
 9279    1.854600000    0.904114659   -0.302392635
 9280    1.854800000    0.904175116   -0.302174566
 9281    1.855000000    0.904235529   -0.301956670
 9282    1.855200000    0.904295899   -0.301738949
 9283    1.855400000    0.904356225   -0.301521401
 9284    1.855600000    0.904416507   -0.301304026
 9285    1.855800000    0.904476746   -0.301086825
 9286    1.856000000    0.904536942   -0.300869797
 9287    1.856200000    0.904597094   -0.300652942
 9288    1.856400000    0.904657203   -0.300436259
 9289    1.856600000    0.904717269   -0.300219750
 9290    1.856800000    0.904777291   -0.300003413
 9291    1.857000000    0.904837270   -0.299787248
 9292    1.857200000    0.904897206   -0.299571256
 9293    1.857400000    0.904957099   -0.299355436
 9294    1.857600000    0.905016948   -0.299139788
 9295    1.857800000    0.905076754   -0.298924311
 9296    1.858000000    0.905136518   -0.298709007
 9297    1.858200000    0.905196238   -0.298493873
 9298    1.858400000    0.905255915   -0.298278912
 9299    1.858600000    0.905315550   -0.298064121
 9300    1.858800000    0.905375141   -0.297849502
 9301    1.859000000    0.905434689   -0.297635053
 9302    1.859200000    0.905494195   -0.297420776
 9303    1.859400000    0.905553658   -0.297206669
 9304    1.859600000    0.905613078   -0.296992732
 9305    1.859800000    0.905672455   -0.296778966
 9306    1.860000000    0.905731789   -0.296565370
 9307    1.860200000    0.905791081   -0.296351945
 9308    1.860400000    0.905850330   -0.296138689
 9309    1.860600000    0.905909537   -0.295925603
 9310    1.860800000    0.905968700   -0.295712687
 9311    1.861000000    0.906027822   -0.295499940
 9312    1.861200000    0.906086900   -0.295287362
 9313    1.861400000    0.906145937   -0.295074954
 9314    1.861600000    0.906204930   -0.294862715
 9315    1.861800000    0.906263882   -0.294650645
 9316    1.862000000    0.906322791   -0.294438743
 9317    1.862200000    0.906381657   -0.294227011
 9318    1.862400000    0.906440481   -0.294015447
 9319    1.862600000    0.906499263   -0.293804051
 9320    1.862800000    0.906558003   -0.293592823
 9321    1.863000000    0.906616701   -0.293381764
 9322    1.863200000    0.906675356   -0.293170872
 9323    1.863400000    0.906733969   -0.292960148
 9324    1.863600000    0.906792540   -0.292749592
 9325    1.863800000    0.906851069   -0.292539203
 9326    1.864000000    0.906909556   -0.292328982
 9327    1.864200000    0.906968000   -0.292118928
 9328    1.864400000    0.907026403   -0.291909041
 9329    1.864600000    0.907084764   -0.291699321
 9330    1.864800000    0.907143083   -0.291489768
 9331    1.865000000    0.907201360   -0.291280382
 9332    1.865200000    0.907259595   -0.291071162
 9333    1.865400000    0.907317788   -0.290862108
 9334    1.865600000    0.907375940   -0.290653221
 9335    1.865800000    0.907434050   -0.290444500
 9336    1.866000000    0.907492118   -0.290235944
 9337    1.866200000    0.907550144   -0.290027555
 9338    1.866400000    0.907608129   -0.289819331
 9339    1.866600000    0.907666072   -0.289611273
 9340    1.866800000    0.907723973   -0.289403380
 9341    1.867000000    0.907781833   -0.289195652
 9342    1.867200000    0.907839652   -0.288988090
 9343    1.867400000    0.907897428   -0.288780692
 9344    1.867600000    0.907955164   -0.288573460
 9345    1.867800000    0.908012858   -0.288366392
 9346    1.868000000    0.908070510   -0.288159488
 9347    1.868200000    0.908128122   -0.287952750
 9348    1.868400000    0.908185691   -0.287746175
 9349    1.868600000    0.908243220   -0.287539764
 9350    1.868800000    0.908300707   -0.287333518
 9351    1.869000000    0.908358153   -0.287127435
 9352    1.869200000    0.908415558   -0.286921516
 9353    1.869400000    0.908472922   -0.286715761
 9354    1.869600000    0.908530245   -0.286510169
 9355    1.869800000    0.908587526   -0.286304740
 9356    1.870000000    0.908644767   -0.286099475
 9357    1.870200000    0.908701966   -0.285894373
 9358    1.870400000    0.908759124   -0.285689433
 9359    1.870600000    0.908816242   -0.285484656
 9360    1.870800000    0.908873318   -0.285280042
 9361    1.871000000    0.908930354   -0.285075591
 9362    1.871200000    0.908987348   -0.284871301
 9363    1.871400000    0.909044302   -0.284667174
 9364    1.871600000    0.909101215   -0.284463209
 9365    1.871800000    0.909158088   -0.284259406
 9366    1.872000000    0.909214919   -0.284055765
 9367    1.872200000    0.909271710   -0.283852285
 9368    1.872400000    0.909328460   -0.283648967
 9369    1.872600000    0.909385170   -0.283445810
 9370    1.872800000    0.909441838   -0.283242815
 9371    1.873000000    0.909498467   -0.283039981
 9372    1.873200000    0.909555054   -0.282837307
 9373    1.873400000    0.909611602   -0.282634795
 9374    1.873600000    0.909668108   -0.282432443
 9375    1.873800000    0.909724575   -0.282230251
 9376    1.874000000    0.909781000   -0.282028221
 9377    1.874200000    0.909837386   -0.281826350
 9378    1.874400000    0.909893731   -0.281624640
 9379    1.874600000    0.909950036   -0.281423089
 9380    1.874800000    0.910006300   -0.281221699
 9381    1.875000000    0.910062524   -0.281020468
 9382    1.875200000    0.910118708   -0.280819397
 9383    1.875400000    0.910174852   -0.280618485
 9384    1.875600000    0.910230956   -0.280417733
 9385    1.875800000    0.910287019   -0.280217140
 9386    1.876000000    0.910343043   -0.280016706
 9387    1.876200000    0.910399026   -0.279816431
 9388    1.876400000    0.910454969   -0.279616314
 9389    1.876600000    0.910510873   -0.279416357
 9390    1.876800000    0.910566736   -0.279216558
 9391    1.877000000    0.910622559   -0.279016917
 9392    1.877200000    0.910678343   -0.278817435
 9393    1.877400000    0.910734086   -0.278618110
 9394    1.877600000    0.910789790   -0.278418944
 9395    1.877800000    0.910845454   -0.278219936
 9396    1.878000000    0.910901078   -0.278021085
 9397    1.878200000    0.910956662   -0.277822392
 9398    1.878400000    0.911012207   -0.277623857
 9399    1.878600000    0.911067712   -0.277425478
 9400    1.878800000    0.911123177   -0.277227257
 9401    1.879000000    0.911178603   -0.277029193
 9402    1.879200000    0.911233989   -0.276831286
 9403    1.879400000    0.911289335   -0.276633536
 9404    1.879600000    0.911344642   -0.276435942
 9405    1.879800000    0.911399910   -0.276238505
 9406    1.880000000    0.911455138   -0.276041225
 9407    1.880200000    0.911510326   -0.275844100
